gloss,instances,,,,,,,,,,
book,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"289, 26, 938, 720",25,-1,1,13,5,aslu,train,https://www.youtube.com/watch?v=NdTKb3Kig88,0,57979
throw,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,2654,2612,0,9,asl5200,train,https://www.youtube.com/watch?v=x6CehcknaH8,0,58286
,"100, 28, 994, 720",25,41,1,1,113,lillybauer,test,https://www.youtube.com/watch?v=iOvWH7DQrqM,0,68560
,"29, 13, 266, 240",25,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/t/throw.mp4,1,58299
,"55, 12, 220, 192",25,-1,1,3,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23885.mp4,1,58300
,"336, 39, 953, 720",25,-1,1,4,5,aslu,val,https://www.youtube.com/watch?v=vsx5G2yhMR4,0,58301
,"0, 8, 236, 240",25,-1,1,5,25,aslpro,train,http://www.aslpro.com/main/t/throw.swf,0,58302
,"179, 32, 457, 370",25,-1,1,6,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THROW-1222.mp4,1,66636
,"65, 10, 258, 240",25,-1,1,7,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/483782.mp4,1,58293
,"105, 14, 374, 360",25,-1,1,8,109,asllex,val,https://youtu.be/4msfTmjM4lI,1,67305
,"234, 37, 513, 400",25,-1,1,9,41,aslsearch,val,http://www.aslsearch.com/signs/videos/pitch-baseball.mp4,1,58303
,"68, 10, 619, 360",25,-1,1,10,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20throw-PjmAKtyyIj8.mp4,1,58294
,"368, 43, 1592, 1080",25,-1,1,11,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Throw-zw8jvUceB2U.mp4,1,58295
,"118, 0, 528, 480",25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468945148.6999.mp4,1,58296
,"29, 12, 285, 240",25,-1,1,13,20,handspeak,train,https://www.handspeak.com/word/t/throw-away.mp4,0,58297
today,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,3338,3286,0,9,asl5200,train,https://www.youtube.com/watch?v=x6CehcknaH8,0,58676
,"285, 41, 957, 720",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/today.mp4,0,69512
,"185, 51, 447, 360",25,4254,4151,2,121,northtexas,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,0,70346
,"64, 12, 213, 192",25,-1,1,3,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9785.mp4,0,58684
,"154, 17, 514, 360",25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=IlLRJ6jw4lY,0,58685
,"15, 21, 201, 240",25,-1,1,5,24,aslpro,train,http://www.aslpro.com/main/t/today.swf,0,58686
,"182, 57, 554, 400",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/current.mp4,0,58687
,"54, 0, 277, 240",25,-1,1,7,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/485657.mp4,0,58677
,"373, 44, 797, 720",25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/today.mp4,0,58678
,"121, 0, 568, 480",25,-1,1,9,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468945745.3876.mp4,0,58679
,"87, 5, 485, 360",25,-1,1,10,14,handspeak,val,https://www.handspeak.com/word/t/today.mp4,0,58680
,"45, 12, 229, 192",25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6999.mp4,0,58681
,"78, 20, 219, 192",25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7687.mp4,0,58682
,"86, 19, 231, 192",25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7688.mp4,0,58683
traffic,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,4775,4719,0,9,asl5200,train,https://www.youtube.com/watch?v=x6CehcknaH8,0,59238
,"172, 21, 513, 480",25,7832,7686,1,121,northtexas,train,https://www.youtube.com/watch?v=F5Wef1_PtLk,0,70179
,"395, 54, 802, 720",25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/traffic.mp4,0,59248
,"157, 0, 530, 480",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468946562.8473.mp4,0,59249
,"128, 0, 522, 480",25,-1,1,4,14,handspeak,val,https://www.handspeak.com/word/t/traffic.mp4,0,59250
,"76, 18, 205, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9225.mp4,0,59251
,"67, 18, 207, 192",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9226.mp4,1,59252
,"315, 28, 988, 720",25,-1,1,8,5,aslu,test,https://www.youtube.com/watch?v=MpQR7sBZRrE,1,59254
,"171, 33, 461, 370",25,-1,1,10,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TR/TRAFFIC-1298.mp4,0,66664
,"53, 0, 269, 240",25,-1,1,11,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/50916.mp4,0,59246
,"102, 15, 390, 360",25,-1,1,12,109,asllex,val,https://youtu.be/IxtVsN7oJGU,1,67317
,"316, 29, 988, 720",25,-1,1,13,5,aslu,train,https://www.youtube.com/watch?v=rWtHClVxoC0,1,59256
,"370, 26, 1029, 720",25,-1,1,15,5,aslu,train,https://www.youtube.com/watch?v=Xju6sMXMopI,1,59258
,"14, 7, 219, 240",25,-1,1,16,87,aslpro,train,http://www.aslpro.com/main/t/traffic.swf,0,59259
understand,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,299,257,0,9,asl5200,train,https://www.youtube.com/watch?v=aCRQIlk5kh0,0,60543
,"313, 38, 925, 720",25,-1,1,1,5,aslu,train,https://www.youtube.com/watch?v=5N10dIavSYc,0,60553
,"104, 27, 277, 240",25,2924,2846,2,121,northtexas,train,https://www.youtube.com/watch?v=hjS0dQDgbjo,0,70215
,"83, 10, 225, 192",25,-1,1,3,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23293.mp4,0,60551
,"182, 36, 461, 370",25,-1,1,4,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/UN/UNDERSTAND-311.mp4,0,66704
,"107, 28, 368, 360",25,-1,1,5,109,asllex,train,https://youtu.be/-5J6ZDndBxw,0,67018
,"41, 0, 271, 240",25,-1,1,6,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50869.mp4,0,60545
,"669, 75, 1604, 1080",25,-1,1,7,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Understand-zgYUzElmp1k.mp4,0,60546
,"273, 5, 848, 720",25,-1,1,8,82,scott,train,https://www.youtube.com/watch?v=zOrPlZruN0Y,0,60554
,"110, 0, 518, 480",25,-1,1,9,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468924808.7518.mp4,0,60547
,"22, 7, 223, 240",25,-1,1,10,87,aslpro,val,http://www.aslpro.com/main/u/understand.swf,0,60555
,"148, 31, 522, 480",25,-1,1,11,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1522767381.9090.mp4,0,60548
,"156, 59, 529, 400",25,-1,1,12,12,aslsearch,train,http://www.aslsearch.com/signs/videos/understand.mp4,0,60556
,"60, 16, 271, 240",25,-1,1,14,20,handspeak,train,https://www.handspeak.com/word/u/understand.mp4,0,60550
use,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,722,666,0,9,asl5200,train,https://www.youtube.com/watch?v=aCRQIlk5kh0,0,61031
,"104, 0, 515, 480",25,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/u/use.mp4,0,61060
,"122, 0, 554, 480",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/u/use-to.mp4,0,61061
,"67, 18, 205, 192",25,-1,1,4,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9042.mp4,0,61062
,"290, 42, 898, 720",25,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=7-VZxQD8G7Q,0,61063
,"161, 11, 490, 360",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=fNF72XrF0ZY,0,61065
,"40, 0, 286, 240",25,-1,1,8,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51159.mp4,0,61056
,"88, 18, 369, 360",25,-1,1,9,109,asllex,train,https://youtu.be/wT0iVtB_4NA,0,67022
,"277, 0, 946, 720",25,-1,1,10,5,aslu,train,https://www.youtube.com/watch?v=gvU21ZCewRk,0,61066
,"273, 48, 911, 720",25,-1,1,11,5,aslu,test,https://www.youtube.com/watch?v=tmstshzQJGk,0,61067
,"259, 0, 952, 720",25,-1,1,12,5,aslu,val,https://www.youtube.com/watch?v=yQScIrYGgaE,0,61068
,"190, 55, 540, 400",25,-1,1,14,12,aslsearch,test,http://www.aslsearch.com/signs/videos/use.mp4,0,61070
,"456, 62, 833, 720",25,-1,1,15,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/use.mp4,0,61057
,"145, 0, 555, 480",25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468925570.3817.mp4,0,61058
voice,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,878,806,0,9,asl5200,train,https://www.youtube.com/watch?v=cP1FdT_zo7U,0,61913
,"34, 2, 270, 240",25,-1,1,1,14,handspeak,train,https://www.handspeak.com/word/v/voice.mp4,0,61919
,"82, 14, 214, 192",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6311.mp4,0,61920
,"70, 10, 208, 192",25,-1,1,3,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9624.mp4,0,61921
,"289, 0, 914, 720",25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=PAUz1WCt5O8,0,61922
,"200, 28, 473, 370",25,-1,1,5,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/VO/VOICE-1401.mp4,0,66736
,"108, 27, 371, 360",25,-1,1,6,109,asllex,train,https://youtu.be/-TIOtCHeAE8,0,67031
,"1, 13, 216, 240",25,-1,1,7,83,aslpro,train,http://www.aslpro.com/main/v/voice.swf,0,61923
,"233, 38, 487, 400",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/voice.mp4,0,61924
,"83, 9, 225, 180",25,-1,1,9,19,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/voice.mov,0,61914
,"65, 42, 221, 240",25,-1,1,10,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/90181.mp4,0,61915
,"732, 65, 1637, 1067",25,-1,1,11,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Voice%202-sa_ms6mP1t0.mp4,0,61916
,"725, 69, 1586, 1071",25,-1,1,12,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Voice-769ZQVKG_Yg.mp4,0,61917
,"156, 0, 530, 480",25,-1,1,13,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468926716.6741.mp4,0,61918
vomit,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1048,996,0,9,asl5200,train,https://www.youtube.com/watch?v=cP1FdT_zo7U,0,61977
,"706, 72, 1605, 1077",25,-1,1,1,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Puke%2C%20Vomit-RRGvr-dhQHo.mp4,0,61982
,"344, 35, 753, 480",25,-1,1,2,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Throwing%20Up-q7oFG6PzyxQ.mp4,0,61983
,"144, 0, 519, 480",25,-1,1,3,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468926788.2550.mp4,0,61984
,"91, 8, 546, 480",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/v/vomit.mp4,0,61985
,"79, 13, 223, 192",25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7819.mp4,0,61986
,"88, 20, 375, 360",25,-1,1,6,109,asllex,train,https://youtu.be/Vfxe3bvoKdY,0,67033
,"78, 16, 212, 192",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9190.mp4,0,61987
,"345, 40, 939, 720",25,-1,1,8,5,aslu,train,https://www.youtube.com/watch?v=eyu6rDm1uFM,0,61988
,"28, 15, 230, 240",25,-1,1,9,87,aslpro,test,http://www.aslpro.com/main/v/vomit.swf,0,61989
,"239, 40, 488, 400",25,-1,1,10,41,aslsearch,val,http://www.aslsearch.com/signs/videos/vomit.mp4,0,61990
,"62, 9, 280, 240",25,-1,1,11,28,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/483787.mp4,0,61978
,"407, 51, 805, 720",25,-1,1,12,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/vomit.mp4,0,61979
,"728, 75, 1599, 1076",25,-1,1,13,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Puke%2C%20Vomit%202-bjEi_7qYcBQ.mp4,0,61980
vote,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1108,1049,0,9,asl5200,train,https://www.youtube.com/watch?v=cP1FdT_zo7U,0,61991
,"116, 0, 519, 480",25,-1,1,1,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468926806.6053.mp4,0,61997
,"82, 0, 556, 480",25,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/v/vote2.mp4,0,61998
,"98, 0, 543, 480",25,-1,1,3,14,handspeak,val,https://www.handspeak.com/word/v/vote.mp4,0,61999
,"67, 13, 206, 192",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8929.mp4,0,62000
,"69, 13, 380, 360",25,-1,1,5,109,asllex,train,https://youtu.be/n-hsa81bP2k,0,67032
,"285, 53, 920, 720",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=4jJq0AU7oXM,0,62001
,"0, 14, 221, 240",25,-1,1,7,83,aslpro,train,http://www.aslpro.com/main/v/vote.swf,0,62002
,"240, 39, 488, 400",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/vote.mp4,0,62003
,"85, 10, 240, 180",25,-1,1,9,19,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/vote.mov,0,61992
,"75, 21, 235, 240",25,-1,1,10,26,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/308832.mp4,0,61993
,"701, 52, 1719, 1080",25,-1,1,11,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tea%2C%20Vote-JGnz_I9hFCY.mp4,0,61994
,"540, 78, 1566, 1080",25,-1,1,12,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Vote-H-oMq_v7uHE.mp4,0,61995
,"487, 90, 1596, 1080",25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Voting%2C%20Ballot%2C%20Election-gQLAMfsYOno.mp4,0,61996
wednesday,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1343,1287,0,9,asl5200,train,https://www.youtube.com/watch?v=A5dihMAjeTE,0,62706
,"82, 14, 222, 192",25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6985.mp4,0,62712
,"64, 18, 213, 192",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8982.mp4,0,62713
,"357, 34, 954, 720",25,-1,1,3,5,aslu,val,https://www.youtube.com/watch?v=btWz421kwLY,0,62714
,"251, 0, 910, 720",25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=hm2ElJe2H-Y,0,62715
,"203, 28, 476, 370",25,-1,1,5,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WEDNESDAY-1417.mp4,0,66758
,"97, 17, 368, 360",25,-1,1,6,109,asllex,train,https://youtu.be/B4oR1A0G2gI,0,67051
,"39, 21, 213, 240",25,-1,1,7,87,aslpro,train,http://www.aslpro.com/main/w/wednesday.swf,0,62716
,"195, 54, 577, 400",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/wednesday.mp4,0,62717
,"47, 0, 267, 240",25,-1,1,9,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/50953.mp4,0,62707
,"397, 50, 811, 720",25,-1,1,10,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/wednesday.mp4,0,62708
,"473, 0, 1378, 1080",25,-1,1,11,3,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wednesday-Z_oc_AuWufA.mp4,0,62709
,"124, 0, 519, 480",25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468927555.6491.mp4,0,62710
,"57, 2, 300, 240",25,-1,1,13,20,handspeak,train,https://www.handspeak.com/word/w/wednesday.mp4,0,62711
west,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1690,1651,0,9,asl5200,train,https://www.youtube.com/watch?v=A5dihMAjeTE,0,62901
,"147, 39, 490, 480",25,2793,2660,1,121,northtexas,train,https://www.youtube.com/watch?v=2DblIQ5n6xk,0,70186
,"309, 41, 922, 720",25,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=i5hZZy5Sl_A,0,62913
,"33, 0, 257, 240",25,-1,1,3,84,aslpro,val,http://www.aslpro.com/main/w/west.swf,0,62914
,"176, 54, 571, 400",25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/west.mp4,0,62915
,"123, 26, 482, 370",25,-1,1,5,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WEST-1422.mp4,0,66765
,"93, 10, 242, 180",25,-1,1,6,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/west.mov,0,62906
,"94, 15, 365, 360",25,-1,1,7,109,asllex,train,https://youtu.be/4M_eGGD6eEs,0,67055
,"72, 12, 274, 240",25,-1,1,8,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/92785.mp4,0,62907
,"432, 59, 831, 720",25,-1,1,9,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/west.mp4,0,62908
,"671, 72, 1494, 1080",25,-1,1,10,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20West-yTYwtQ6OTsI.mp4,0,62909
,"147, 0, 554, 480",25,-1,1,11,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468927753.3770.mp4,0,62910
,"91, 10, 261, 240",25,-1,1,12,14,handspeak,train,https://www.handspeak.com/word/w/west.mp4,0,62911
,"83, 14, 225, 192",25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6864.mp4,0,62912
wet,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1747,1691,0,9,asl5200,train,https://www.youtube.com/watch?v=A5dihMAjeTE,0,62921
,"383, 40, 882, 720",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/wet.mp4,0,69529
,"350, 37, 940, 717",25,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=5Ns7zdDWcbg,0,62928
,"32, 18, 224, 240",25,-1,1,3,87,aslpro,val,http://www.aslpro.com/main/w/wet.swf,0,62929
,"208, 62, 571, 400",25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/wet.mp4,0,62930
,"187, 4, 492, 370",25,-1,1,5,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WET-2234.mp4,0,66767
,"180, 7, 493, 370",25,-1,1,6,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WET-319.mp4,0,66766
,"104, 14, 385, 360",25,-1,1,7,109,asllex,train,https://youtu.be/ArVu1vogzUc,0,67056
,"78, 28, 243, 240",25,-1,1,8,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/92786.mp4,0,62922
,"357, 17, 829, 480",25,-1,1,9,52,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wet-8GOtnwynsY8.mp4,0,62923
,"851, 65, 1620, 1080",25,-1,1,10,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wet-ZawffMT3mC4.mp4,0,62924
,"153, 0, 532, 480",25,-1,1,11,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468776181.8555.mp4,0,62925
,"61, 19, 270, 240",25,-1,1,12,20,handspeak,train,https://www.handspeak.com/word/w/wet.mp4,0,62926
,"85, 24, 207, 192",25,-1,1,13,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22323.mp4,0,62927
when,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1880,1838,0,9,asl5200,train,https://www.youtube.com/watch?v=A5dihMAjeTE,0,63062
,"286, 40, 894, 720",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/when.mp4,0,69532
,"216, 4, 1020, 720",25,132,1,2,113,lillybauer,train,https://www.youtube.com/watch?v=Cc63Y3NcUnU,0,68372
,"106, 1, 529, 480",25,-1,1,3,20,handspeak,val,https://www.handspeak.com/word/w/when.mp4,0,63071
,"77, 16, 204, 192",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9017.mp4,0,63072
,"336, 46, 945, 720",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=GC99dBIdtyg,0,63075
,"178, 6, 485, 370",25,-1,1,8,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHEN-1426.mp4,0,66773
,"48, 8, 253, 240",25,-1,1,9,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/63599.mp4,0,63066
,"102, 19, 347, 360",25,-1,1,10,109,asllex,train,https://youtu.be/9Eh5DYPy09Q,0,67064
,"0, 8, 232, 240",25,-1,1,11,25,aslpro,test,http://www.aslpro.com/main/w/when.swf,0,63076
,"200, 62, 570, 400",25,-1,1,12,12,aslsearch,val,http://www.aslsearch.com/signs/videos/when.mp4,0,63077
,"209, 16, 530, 414",25,-1,1,13,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/when.mp4,0,63067
,"708, 62, 1739, 1079",25,-1,1,15,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20When-_R6NUaj_a6M.mp4,0,63069
,"103, 3, 535, 480",25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928004.533.mp4,0,63070
which,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,1997,1941,0,9,asl5200,train,https://www.youtube.com/watch?v=A5dihMAjeTE,0,63102
,"343, 21, 1049, 720",25,84,1,1,115,lillybauer,train,https://www.youtube.com/watch?v=CMRuI-NDZ68,0,68382
,"299, 22, 1031, 720",25,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=T83OCDixkYQ,0,63111
